,business_id,city,postal_code,stars,review_count,Type,hours,day_of_the_week
12999,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Friday
13000,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Monday
13001,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-22:0,Saturday
13002,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-21:0,Sunday
13003,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Thursday
13004,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Tuesday
13005,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Wednesday
13006,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Friday
13007,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Monday
13008,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-22:0,Saturday
13009,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-21:0,Sunday
13010,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Thursday
13011,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Tuesday
13012,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Wednesday
13013,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Friday
13014,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Monday
13015,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-22:0,Saturday
13016,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-21:0,Sunday
13017,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Thursday
13018,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Tuesday
13019,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Wednesday
13020,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Friday
13021,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Monday
13022,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-22:0,Saturday
13023,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-21:0,Sunday
13024,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Thursday
13025,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Tuesday
13026,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Wednesday
13027,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Friday
13028,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Monday
13029,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-22:0,Saturday
13030,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,8:0-21:0,Sunday
13031,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Thursday
13032,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Tuesday
13033,FjVAwrTr0AMfs78pDLamtA,Goleta,93117,2.5,17,Deli,7:0-22:0,Wednesday
13034,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Friday
13035,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Monday
13036,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Saturday
13037,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:30,Sunday
13038,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:0,Thursday
13039,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Tuesday
13040,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Wednesday
13041,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Friday
13042,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Monday
13043,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Saturday
13044,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:30,Sunday
13045,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:0,Thursday
13046,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Tuesday
13047,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Wednesday
13048,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Friday
13049,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Monday
13050,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Saturday
13051,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:30,Sunday
13052,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:0,Thursday
13053,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Tuesday
13054,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Wednesday
13055,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Friday
13056,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Monday
13057,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Saturday
13058,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:30,Sunday
13059,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:0,Thursday
13060,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Tuesday
13061,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Wednesday
13062,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Friday
13063,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Monday
13064,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Saturday
13065,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:30,Sunday
13066,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:0,Thursday
13067,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Tuesday
13068,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Wednesday
13069,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Friday
13070,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Monday
13071,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Saturday
13072,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:30,Sunday
13073,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:0,Thursday
13074,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Tuesday
13075,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Wednesday
13076,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Friday
13077,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Monday
13078,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Saturday
13079,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:30,Sunday
13080,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,11:0-14:0,Thursday
13081,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,0:0-0:0,Tuesday
13082,fiQxkb1pfPpvrr0oYYYBcA,Santa Barbara,93101,5,98,American,17:0-21:0,Wednesday
13083,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Friday
13084,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Monday
13085,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Saturday
13086,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Sunday
13087,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Thursday
13088,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Tuesday
13089,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Wednesday
13090,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Friday
13091,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Monday
13092,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Saturday
13093,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Sunday
13094,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Thursday
13095,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Tuesday
13096,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Wednesday
13097,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Friday
13098,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Monday
13099,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Saturday
13100,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Sunday
13101,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Thursday
13102,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Tuesday
13103,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Wednesday
13104,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Friday
13105,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Monday
13106,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Saturday
13107,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Sunday
13108,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Thursday
13109,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Tuesday
13110,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Wednesday
13111,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Friday
13112,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Monday
13113,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Saturday
13114,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Sunday
13115,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Thursday
13116,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Tuesday
13117,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Wednesday
13118,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Friday
13119,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Monday
13120,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Saturday
13121,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Sunday
13122,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Thursday
13123,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Tuesday
13124,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Wednesday
13125,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Friday
13126,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Monday
13127,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Saturday
13128,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Sunday
13129,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Thursday
13130,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Tuesday
13131,fHUAs1ec568wu-a_mRq7Rw,Santa Barbara,93105,1.5,49,Fast Food,6:0-22:0,Wednesday
13132,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Friday
13133,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Monday
13134,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Saturday
13135,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Sunday
13136,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Thursday
13137,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Tuesday
13138,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Wednesday
13139,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Friday
13140,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Monday
13141,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Saturday
13142,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Sunday
13143,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Thursday
13144,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Tuesday
13145,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Wednesday
13146,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Friday
13147,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Monday
13148,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Saturday
13149,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Sunday
13150,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Thursday
13151,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Tuesday
13152,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Wednesday
13153,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Friday
13154,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Monday
13155,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Saturday
13156,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Sunday
13157,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Thursday
13158,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Tuesday
13159,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Wednesday
13160,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Friday
13161,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Monday
13162,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Saturday
13163,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Sunday
13164,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Thursday
13165,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Tuesday
13166,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Wednesday
13167,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Friday
13168,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Monday
13169,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Saturday
13170,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Sunday
13171,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Thursday
13172,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Tuesday
13173,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Wednesday
13174,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Friday
13175,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Monday
13176,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Saturday
13177,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Sunday
13178,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Thursday
13179,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,0:0-0:0,Tuesday
13180,FH0MVF7kK0D76Hh4e7hXfQ,Santa Barbara,93105,4,575,Bakery,7:30-13:30,Wednesday
13181,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Friday
13182,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Monday
13183,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Saturday
13184,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Sunday
13185,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Thursday
13186,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Tuesday
13187,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Wednesday
13188,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Friday
13189,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Monday
13190,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Saturday
13191,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Sunday
13192,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Thursday
13193,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Tuesday
13194,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Wednesday
13195,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Friday
13196,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Monday
13197,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Saturday
13198,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Sunday
13199,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Thursday
13200,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Tuesday
13201,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Wednesday
13202,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Friday
13203,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Monday
13204,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Saturday
13205,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Sunday
13206,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Thursday
13207,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Tuesday
13208,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Wednesday
13209,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Friday
13210,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Monday
13211,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Saturday
13212,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Sunday
13213,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Thursday
13214,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Tuesday
13215,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Wednesday
13216,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Friday
13217,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Monday
13218,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Saturday
13219,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Sunday
13220,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Thursday
13221,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Tuesday
13222,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Wednesday
13223,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Friday
13224,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Monday
13225,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Saturday
13226,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Sunday
13227,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Thursday
13228,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Tuesday
13229,Fg68C3AwFu74dXMhgX3qIw,Santa Barbara,93103,3.5,18,Fast Food,7:0-22:0,Wednesday
13230,FEBwxZMEpxRwVXx9Fm0XZw,Santa Barbara,93101,4,1268,Breakfast,7:0-14:30,Friday
13231,FEBwxZMEpxRwVXx9Fm0XZw,Santa Barbara,93101,4,1268,Breakfast,7:0-14:30,Monday
13232,FEBwxZMEpxRwVXx9Fm0XZw,Santa Barbara,93101,4,1268,Breakfast,7:0-14:30,Saturday
13233,FEBwxZMEpxRwVXx9Fm0XZw,Santa Barbara,93101,4,1268,Breakfast,7:0-14:30,Sunday
13234,FEBwxZMEpxRwVXx9Fm0XZw,Santa Barbara,93101,4,1268,Breakfast,7:0-14:30,Thursday
13235,FEBwxZMEpxRwVXx9Fm0XZw,Santa Barbara,93101,4,1268,Breakfast,7:0-14:30,Tuesday
